trial,environment_seed,sensor_seed,sensor_scenario,sensor_model,free_probability,occupied_probability,disallowed_probability,restricted_probability,planning_success,onboard_completion,true_goal_reached,true_mission_success,termination_state,final_true_distance,completion_time,actual_path_length,planned_path_length,mean_estimation_error,max_estimation_error,rmse_estimation_error,mean_true_cross_track_error,max_true_cross_track_error,rmse_true_cross_track_error,mean_estimated_cross_track_error,max_estimated_cross_track_error,rmse_estimated_cross_track_error,minimum_true_clearance,minimum_estimated_clearance,commanded_control_effort,applied_control_effort,control_saturation_fraction,mean_control_saturation_error,max_control_saturation_error,max_commanded_acceleration,max_applied_acceleration,measurement_dropout_fraction,true_free_time,true_occupied_time,true_disallowed_time,true_restricted_time,true_out_of_bounds_time,estimated_free_time,estimated_occupied_time,estimated_disallowed_time,estimated_restricted_time,estimated_out_of_bounds_time,restricted_violation,disallowed_violation,out_of_bounds_violation
38,3292381605,3853507458,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.22273544192575426,68.0,13.345195876779552,13.525727738509485,0.05391251060370717,0.290687384075358,0.061317488555724414,0.02969972745013184,0.11054248645228708,0.0397913082855044,0.03939668637816136,0.290687384075358,0.0511875093242498,0.10641196055208975,0.08069287242698098,5.094376304124893,5.094376304124893,0.0,8.203765978435279e-17,1.962615573354719e-16,0.24834414338785435,0.2483441433878543,0.0,68.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,False,False,False
39,2677946230,1366849576,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.18393754571864973,77.5,15.961138916083947,16.100837141203407,0.05289861000471049,0.1637545594676285,0.0597840602364945,0.03460187830401491,0.11499272702546319,0.043921847503724194,0.04142777172050746,0.19082429188680958,0.052453923406566544,0.13750262982206207,0.14528904436801326,6.3514284229998434,6.3514284229998434,0.0,8.439552297245122e-17,2.779024842816778e-16,0.4238581534064446,0.4238581534064446,0.0,77.09999999999998,0.40000000000000835,0.0,0.0,0.0,75.6,1.9000000000000088,0.0,0.0,0.0,False,False,False
40,3465243617,2315462378,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.22247193668267282,72.7,14.344389298974683,14.453592646022411,0.04920531237684912,0.16076238629797107,0.05546491403876211,0.03414868997388938,0.0957278427412628,0.040911630413522825,0.042954578919586345,0.15756225549193292,0.053752428026153085,0.09523564578541978,0.048226100865068476,5.439480493140994,5.4394804931409935,0.0,8.13445723960409e-17,2.777508439858666e-16,0.3493897576040578,0.34938975760405777,0.0,71.1,1.5999999999999996,0.0,0.0,0.0,71.1,1.599999999999996,0.0,0.0,0.0,False,False,False
41,2277377269,4090432965,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.21700412255790658,82.80000000000001,16.993555781413097,17.037486033229364,0.05357554506847715,0.17477659965183376,0.060817470916402605,0.032620997225806914,0.10933911483880099,0.04282624486986658,0.048205582140303745,0.17502748490372896,0.05982123367812743,0.06725164159587443,0.025337338075141602,6.585643191317634,6.585643191317633,0.0,8.386110891881707e-17,2.776424787817943e-16,0.25314926472340077,0.25314926472340077,0.0,80.3,2.5000000000000036,0.0,0.0,0.0,79.4,3.3999999999999986,0.0,0.0,0.0,False,False,False
42,4173135836,1061777408,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.23573310686165327,81.80000000000001,15.769003057160202,15.986864565147721,0.05062272248373882,0.1547351691311012,0.057592822879227165,0.02997935877634752,0.09626107119531384,0.03781405912989994,0.04273896824397343,0.15863192582703803,0.05355745480286861,0.14406928484651407,0.06582864800827223,6.6888926273921125,6.6888926273921125,0.0,7.685223639179099e-17,2.7894008272968645e-16,0.24112429179509745,0.2411242917950976,0.0,76.7,5.099999999999998,0.0,0.0,0.0,76.80000000000001,5.0,0.0,0.0,0.0,False,False,False
43,1315936761,1898025599,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.23119834509438705,67.8,12.91316066112882,13.090747802110927,0.049756504909758366,0.22093363218313639,0.05549960224618672,0.026252422235377715,0.07740695989607083,0.031725969912147524,0.038528999297086065,0.21733887471343458,0.047674457892074404,0.09115348378653043,0.05184000622710361,4.987793940585294,4.987793940585294,0.0,8.39318027292786e-17,1.8670653977139892e-16,0.29230498015980677,0.2923049801598067,0.0,67.8,0.0,0.0,0.0,0.0,67.8,0.0,0.0,0.0,0.0,False,False,False
44,476705537,3455327742,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.23080350918111095,82.60000000000001,15.938871838593203,16.179658923675962,0.054617814529985584,0.17443364677151169,0.061302577432153504,0.024251099599304164,0.0849194109691025,0.030562216990979354,0.03805911692856565,0.16718374829225535,0.04864052703227804,0.06391157542327724,0.09057324429697536,6.6265771309978145,6.6265771309978145,0.0,7.904549167703891e-17,2.220446049250313e-16,0.3550696950514273,0.3550696950514273,0.0,82.2,0.3999999999999986,0.0,0.0,0.0,81.70000000000002,0.8999999999999915,0.0,0.0,0.0,False,False,False
45,2193159741,4146204961,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.22021475898597953,74.60000000000001,13.660152530460058,13.729457533503187,0.051101576716245316,0.18073181060108032,0.058527308712704444,0.027970572901231627,0.09852704843320965,0.03587086696819901,0.04333280343189606,0.18149586279972846,0.0546178879612053,0.12162230149938956,0.1055311196406202,5.3234297274329005,5.3234297274329005,0.0,7.637876463706425e-17,1.7772239894833365e-16,0.43404258897642634,0.43404258897642634,0.0,72.80000000000001,1.7999999999999972,0.0,0.0,0.0,73.10000000000001,1.5,0.0,0.0,0.0,False,False,False
46,3193969877,1580823276,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.2167008297797903,80.2,16.381866588389588,16.566450996201333,0.054194923997656796,0.20346942756660785,0.060604272999550214,0.033962402203180676,0.10391106305649456,0.041589465625401584,0.044763173422992505,0.2029179090272576,0.055028551980600596,0.15993976381169941,0.11184795213665374,6.586227834359467,6.586227834359467,0.0,8.171400424265772e-17,2.830524433501838e-16,0.26039148298861053,0.2603914829886106,0.0,77.3,2.9000000000000004,0.0,0.0,0.0,77.7,2.4999999999999964,0.0,0.0,0.0,False,False,False
47,2977401754,3603991116,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.19817380840362703,79.80000000000001,15.52914882206538,15.673667802252485,0.0508680690304373,0.19802766269828062,0.05733768158575258,0.02478409384638086,0.0946168264247374,0.030937871383170272,0.041164777639960376,0.1973929501991327,0.052907243693409156,0.08335791106502315,0.05635902396218473,6.702844564924123,6.702844564924123,0.0,8.021101470140115e-17,2.4980620381344523e-16,0.3106638986683899,0.31066389866838984,0.0,78.0,1.8000000000000007,0.0,0.0,0.0,77.8,2.0000000000000124,0.0,0.0,0.0,False,False,False
48,96550472,615466156,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1654357556519042,64.5,13.387054459742934,13.487642113528747,0.05327473922998224,0.21709894032849317,0.06065103463539204,0.033342608598972215,0.09666082592856143,0.038565766166369864,0.045269982069925184,0.21497800626053393,0.05629721326334238,0.11309532791607708,0.0394801924027494,5.215589473308825,5.215589473308825,0.0,8.985854977850707e-17,2.7755575615628914e-16,0.4556333293508114,0.45563332935081136,0.0,64.5,0.0,0.0,0.0,0.0,64.5,0.0,0.0,0.0,0.0,False,False,False
49,1777529677,4251989012,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.14726510812401217,75.9,15.735392906620714,15.764802063138351,0.05185239030332078,0.15555698136669924,0.058723110869451124,0.028303010284280766,0.09847971188117555,0.03647442498514698,0.04608337280482256,0.16064375148406285,0.05680717878257031,0.16864654357394687,0.15073260324386595,5.879249307543984,5.879249307543985,0.0,7.855493525544386e-17,2.776424787817943e-16,0.25390207507301715,0.25390207507301704,0.0,74.0,1.9000000000000004,0.0,0.0,0.0,73.8,2.0999999999999996,0.0,0.0,0.0,False,False,False
50,3863705637,2665314677,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.13698726726645122,63.7,12.951241409124137,13.022312943863652,0.05124482770205906,0.2561811855162576,0.05827308481844357,0.02025510733491212,0.06922419156408514,0.026253322192996358,0.041238843856184225,0.25611734248773155,0.051529070905984284,0.1430754160421311,0.1137604774998566,5.228007904282537,5.228007904282537,0.0,8.825947704837839e-17,1.7772239894833365e-16,0.34118748529632054,0.3411874852963205,0.0,63.6,0.10000000000000142,0.0,0.0,0.0,63.6,0.10000000000000142,0.0,0.0,0.0,False,False,False
51,4005499836,353644800,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1495032365071542,65.7,12.685034279613395,12.802060485876815,0.050109209699236976,0.18488998718113475,0.05651520720792538,0.02114502763363155,0.07116028405260906,0.02681653121916507,0.03704856559799731,0.15138029441849823,0.04705664400454696,0.09198215094708635,0.08126370562511148,4.967408295540226,4.967408295540226,0.0,8.844606623428826e-17,1.962615573354719e-16,0.24326693930462803,0.24326693930462806,0.0,65.7,0.0,0.0,0.0,0.0,65.7,0.0,0.0,0.0,0.0,False,False,False
52,891226929,3904815875,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.2478862698703325,69.5,13.588501078988015,13.795802578984901,0.05381602813085568,0.19538618894875812,0.06059428329186399,0.0263740794848921,0.07569217055285016,0.031395676498819226,0.043399962194850636,0.21141168657261886,0.05414976462616946,0.12244977730030154,0.08693698168543351,5.468612993062791,5.468612993062791,0.0,8.283271804107152e-17,1.962615573354719e-16,0.3015934475765333,0.3015934475765332,0.0,68.2,1.2999999999999972,0.0,0.0,0.0,67.39999999999999,2.1000000000000014,0.0,0.0,0.0,False,False,False
53,2197124845,2770081290,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.26083734938456005,77.10000000000001,14.736834949352547,14.890047037927715,0.05299593829718144,0.2371141544147647,0.06094423125373934,0.031869161947636476,0.10135961591317999,0.03963855299914293,0.04688199765111061,0.16938242847222762,0.05955347533231173,0.05044893906140335,0.0,5.861071186193155,5.861071186193155,0.0,7.957012869485688e-17,2.7894008272968645e-16,0.3143536893544116,0.31435368935441155,0.0,73.5,3.599999999999998,0.0,0.0,0.0,73.20000000000003,3.8999999999999844,0.0,0.0,0.0,False,False,False
54,4033668095,794826118,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.15905047975772788,89.5,18.095474943993427,18.180004745758033,0.05455966542296949,0.2700389854641929,0.06200793777481575,0.02819817103904381,0.09358905707550112,0.03473633682810348,0.04107524731902907,0.26843768371507076,0.05153147904957833,0.06682557372579613,0.07158658492557102,7.1669185691732515,7.166918569173252,0.0,8.239314656795934e-17,2.8177377798042847e-16,0.34890558033158203,0.34890558033158203,0.0,89.39999999999999,0.10000000000000853,0.0,0.0,0.0,88.9,0.5999999999999943,0.0,0.0,0.0,False,False,False
55,2805449324,2103271234,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.2157715915352433,63.800000000000004,12.999811518649892,13.095827041443979,0.053810918047624556,0.15255371807521725,0.061244495199034195,0.03459258807287733,0.10595422969532349,0.04557652273392628,0.050184448081960605,0.18214632228998637,0.062374703570840885,0.04235192248806541,0.03734221673334481,5.14386366696999,5.143863666969989,0.0,8.944503903743737e-17,2.7894008272968645e-16,0.3511705499523303,0.3511705499523303,0.0,63.800000000000004,0.0,0.0,0.0,0.0,63.4,0.40000000000000124,0.0,0.0,0.0,False,False,False
56,3382419591,112816621,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.17106073206293587,77.30000000000001,14.98173637903642,15.003181023361757,0.049490563736493354,0.16936397666721367,0.0557486836141957,0.034464844617763314,0.12313190636197521,0.04461188586060493,0.047060752566925865,0.17418170816596198,0.0587768284491027,0.07539964529750519,0.08581209795231892,5.904315107353314,5.904315107353314,0.0,8.074610779065834e-17,2.776424787817943e-16,0.23120950773660134,0.23120950773660126,0.0,74.1,3.2000000000000064,0.0,0.0,0.0,73.30000000000001,3.9999999999999964,0.0,0.0,0.0,False,False,False
57,3238864453,1737177286,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.10774923021845884,72.60000000000001,14.649287863843508,14.654403185077205,0.05395728319773652,0.14668197370198274,0.06089009044023012,0.03052253255407381,0.09846437146115304,0.036727357660740666,0.04507699364561627,0.17350314006707543,0.05618451729013908,0.11207599539361239,0.09150298286688133,5.563511943191227,5.563511943191228,0.0,8.149442756140968e-17,2.2215299868541707e-16,0.33507392007057996,0.33507392007057996,0.0,72.4,0.1999999999999993,0.0,0.0,0.0,72.4,0.1999999999999993,0.0,0.0,0.0,False,False,False
58,765708987,849004654,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.19815204758532423,76.10000000000001,14.598766278595974,14.648608059649689,0.051204094586773205,0.23811057197166516,0.05831567722728191,0.03286956493428558,0.09618184156674481,0.03900447671446132,0.04641614978388183,0.1964223717205736,0.0579435952731563,0.1575389847152643,0.12737774950967165,6.09663494891807,6.09663494891807,0.0,7.514994548800655e-17,2.7833528704240246e-16,0.3211473137860503,0.3211473137860503,0.0,74.0,2.099999999999998,0.0,0.0,0.0,73.50000000000001,2.5999999999999943,0.0,0.0,0.0,False,False,False
59,3948529331,1523910091,0,GaussianSensor,0.65,0.2,0.1,0.05,False,False,False,False,planning_failure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,
60,581552647,1295379497,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1774855797017062,88.60000000000001,17.509067135466285,17.583045552998804,0.05146592513735882,0.1587416494115229,0.05844399343694112,0.03401518564953043,0.10645009350983692,0.043006153099267086,0.04525071888745139,0.1582635678111587,0.056883421095398255,0.10887716089392527,0.10202345550236025,6.8989703873586485,6.8989703873586485,0.0,7.862633810557594e-17,2.7757743935277205e-16,0.3151883296022973,0.3151883296022973,0.0,88.20000000000002,0.3999999999999915,0.0,0.0,0.0,88.40000000000002,0.19999999999998863,0.0,0.0,0.0,False,False,False
61,106579484,4042782794,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.2470757512478727,65.5,13.826838932986206,13.945865961058432,0.04997638776885878,0.1481068550279157,0.056555029457888054,0.0321446584028732,0.10042772876512064,0.03943685714899092,0.03994181281660239,0.158253116112381,0.04973805053930883,0.10530871697149974,0.07906039740676434,5.24430962039405,5.24430962039405,0.0,8.621249506960505e-17,2.7894008272968645e-16,0.2573635365088052,0.25736353650880534,0.0,65.5,0.0,0.0,0.0,0.0,65.5,0.0,0.0,0.0,0.0,False,False,False
62,4075693272,1439449350,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.20681977989147432,61.400000000000006,12.675926194245967,12.798275605729689,0.05344396799233082,0.19003356777093816,0.06113873282735171,0.026509540990482472,0.09233416282611394,0.03362087079361976,0.04094629247171393,0.18210965822414646,0.051463737885496026,0.09207372835062674,0.04468607894612475,4.834149930356567,4.834149930356567,0.0,9.493783259819778e-17,2.633125101432526e-16,0.2969672785017929,0.29696727850179283,0.0,61.00000000000001,0.3999999999999986,0.0,0.0,0.0,60.7,0.7000000000000028,0.0,0.0,0.0,False,False,False
63,4067301700,2913743672,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1629136510843811,67.10000000000001,13.430563551735862,13.538355434138468,0.05184353399103026,0.1436547919615466,0.05845453565383764,0.02323321762998154,0.07434480512147619,0.029369581557049825,0.041430156896089386,0.1766699290720208,0.051827843080124975,0.11852199167050366,0.07047575183955836,5.445420573780708,5.445420573780709,0.0,8.058891522138028e-17,1.7772239894833365e-16,0.28113489320035473,0.28113489320035484,0.0,67.10000000000001,0.0,0.0,0.0,0.0,67.10000000000001,0.0,0.0,0.0,0.0,False,False,False
64,408409058,2783164376,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.19268948543942876,64.3,12.961997511364146,13.080798939926119,0.05139783323916447,0.18823886091252234,0.05837080399911273,0.022350496996398187,0.07197906556401774,0.02875147544656696,0.040659339959618575,0.16704086299643034,0.05079187296733263,0.074731029780046,0.06114787455756183,5.093934280355603,5.093934280355603,0.0,8.732019632920511e-17,1.8670653977139892e-16,0.21969389455261268,0.21969389455261273,0.0,62.7,1.5999999999999943,0.0,0.0,0.0,62.89999999999999,1.4000000000000057,0.0,0.0,0.0,False,False,False
65,4054606464,2684696174,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.19911669098532633,67.2,13.75030287043252,13.843888700494844,0.04981197250377597,0.1723842075786499,0.05644102188477512,0.030388771855734898,0.08894814690008469,0.038006374431164794,0.043808867171623536,0.15517057201647688,0.05510686612645648,0.47498194936316196,0.37017825619511946,5.268461029900521,5.268461029900521,0.0,8.624647027149829e-17,2.237726045655905e-16,0.28292620831854665,0.2829262083185466,0.0,66.5,0.6999999999999957,0.0,0.0,0.0,65.9,1.2999999999999972,0.0,0.0,0.0,False,False,False
66,3584757783,812451508,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.14546046136318744,71.4,13.639855040257295,13.736320764015765,0.05102462645677767,0.1589758408233719,0.05792391633194875,0.022412248876621375,0.06215708070582149,0.026725447744699763,0.036574248196234393,0.15610995496208957,0.046104423456601235,0.12685067825928825,0.07663318855817186,5.347742564338675,5.347742564338675,0.0,8.00009875147002e-17,1.7772239894833365e-16,0.4289296236055373,0.4289296236055373,0.0,71.4,0.0,0.0,0.0,0.0,71.4,0.0,0.0,0.0,0.0,False,False,False
67,2242817554,3855248184,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.14653251897891176,82.7,14.695414295433363,14.820726001865717,0.051877085273689685,0.21014983149451982,0.058413485546649005,0.021791535992208608,0.11670694790472155,0.03046196863357652,0.041252108578233054,0.21199122700893677,0.05329794884142308,0.09723386973324448,0.062083601848538,6.155366495457464,6.155366495457464,0.0,7.361060902359112e-17,2.5066604164831255e-16,0.23949168083630978,0.2394916808363098,0.0,64.89999999999999,17.800000000000015,0.0,0.0,0.0,65.39999999999999,17.300000000000008,0.0,0.0,0.0,False,False,False
68,3870536607,2054617115,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.15582906737455438,91.0,17.297157631954164,17.461991725706696,0.0528341680836164,0.16242111024465616,0.05919246937516531,0.028328289876058572,0.09191193485270155,0.034687397222433164,0.0413027321531993,0.1960735464126444,0.05229206593503019,0.08506391124731899,0.04772524727840732,6.6660773010944245,6.666077301094425,0.0,7.776442313360869e-17,2.7833528704240246e-16,0.4125520251204794,0.41255202512047934,0.0,90.8,0.20000000000000284,0.0,0.0,0.0,90.60000000000001,0.3999999999999915,0.0,0.0,0.0,False,False,False
69,1473522219,4028730749,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.22160374004705294,67.0,13.450671983081747,13.599491289213846,0.04916647923299855,0.1387023097624638,0.05578451966986698,0.025158340690741163,0.09252825901424418,0.03260495256801003,0.04147097767705028,0.16738939281422435,0.05227876473150027,0.17515061074135335,0.11333762480340681,5.035740941415576,5.035740941415576,0.0,8.138514445005058e-17,1.7772239894833365e-16,0.29685074961647245,0.29685074961647245,0.0,66.69999999999999,0.3000000000000007,0.0,0.0,0.0,66.6,0.3999999999999986,0.0,0.0,0.0,False,False,False
70,865400509,2297404356,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.18319764453296306,68.8,13.568737743826947,13.601706299066652,0.05143074591266336,0.21919695731163324,0.05911754302327863,0.04138957323920552,0.1407695581313826,0.05110059773842702,0.05138021970477895,0.21067500231221423,0.06534119397868238,0.025863718971044926,0.02832075471456017,5.546583377198621,5.546583377198621,0.0,8.652121746859711e-17,1.8670653977139892e-16,0.3035174918761515,0.3035174918761515,0.0,68.5,0.29999999999999716,0.0,0.0,0.0,67.99999999999999,0.8000000000000007,0.0,0.0,0.0,False,False,False
71,1033281415,2164047885,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.21058672572581272,85.80000000000001,15.936041422079864,16.12550467866206,0.052497993761297004,0.2285080442051856,0.05926047719175401,0.026834417127217406,0.09057092580275361,0.0339131094145769,0.04436110763165828,0.2030065993592306,0.05577970526991412,0.08528173946873265,0.044101924915803684,6.2013583220782635,6.2013583220782635,0.0,7.109409386522016e-17,2.776424787817943e-16,0.23201590779648504,0.23201590779648512,0.0,75.60000000000001,10.200000000000001,0.0,0.0,0.0,75.9,9.899999999999999,0.0,0.0,0.0,False,False,False
72,600023430,990868258,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.26522276179418686,69.4,13.67330130003691,13.886256724835807,0.053711895361037494,0.15846745098674647,0.06073396972783805,0.042779016790156166,0.12928674617956099,0.050776176099571815,0.050832687981744444,0.18391451731836547,0.06337672241611159,0.08964666240340041,0.07957847687171668,5.238567207474758,5.238567207474757,0.0,8.02538148950969e-17,1.7772239894833365e-16,0.25020683785145986,0.25020683785145986,0.0,68.1,1.3000000000000043,0.0,0.0,0.0,68.0,1.3999999999999986,0.0,0.0,0.0,False,False,False
73,4212648003,1745885839,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.18981545218702597,65.5,13.061729640783845,13.09414318712273,0.05259931057881918,0.14718452819837177,0.05873585814358307,0.026031025945724998,0.10399938057454367,0.03245780970919244,0.04042326538984131,0.18376994086903284,0.05149285049410606,0.1305141211016724,0.06645624359605595,5.053601358944939,5.053601358944939,0.0,8.499453251435134e-17,1.962615573354719e-16,0.271099272448856,0.27109927244885607,0.0,65.5,0.0,0.0,0.0,0.0,65.5,0.0,0.0,0.0,0.0,False,False,False
74,3471671828,204828556,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.19497582720087334,65.9,13.199789354168047,13.360275794567073,0.05237427869523963,0.17041332965145545,0.059298646928597314,0.028424499632188224,0.08084448145491607,0.03511484576097605,0.037602467541391196,0.13840197705826005,0.04749726197182924,0.11797511548129268,0.10772082394859282,5.2214823028006565,5.221482302800656,0.0,8.764055481649426e-17,2.793066411846225e-16,0.2414518472546261,0.24145184725462612,0.0,65.9,0.0,0.0,0.0,0.0,65.9,0.0,0.0,0.0,0.0,False,False,False
75,565181289,3805150019,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1950303173950315,64.60000000000001,13.212370793544821,13.340988169058384,0.050239678942371635,0.15181786752202486,0.05706580897866501,0.0325056796017521,0.08741467648524735,0.040207094651002646,0.04451275521910427,0.14740548928270492,0.05423873280926128,0.07871132612331007,0.06595955142619037,5.302362556944882,5.302362556944882,0.0,8.772724182052213e-17,1.7772239894833365e-16,0.25280975189373395,0.25280975189373395,0.0,63.80000000000001,0.7999999999999972,0.0,0.0,0.0,63.80000000000001,0.7999999999999972,0.0,0.0,0.0,False,False,False
76,493419000,2342670495,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.27639557236962375,72.7,13.649077502335437,13.802587450661914,0.05211757232909022,0.23404886328559596,0.059385450304784884,0.024374239555592207,0.09531978976435662,0.03152026026556786,0.039121471099017195,0.1682540681371018,0.04966225333260805,0.10872555388672218,0.07246719874862856,5.378069189315278,5.378069189315278,0.0,7.784127488428998e-17,2.5018537765542007e-16,0.3078481018951431,0.3078481018951431,0.0,58.39999999999999,14.300000000000011,0.0,0.0,0.0,57.89999999999999,14.800000000000006,0.0,0.0,0.0,False,False,False
